Chemin,Nom,Taille (Mo),Modifié,Âge (jours),Catégorie
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E03 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E03 (AV1 720p Opus).mkv,133.88,2026-07-03 15:35:19,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E03 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E03 (AV1 720p Opus).mkv,133.88,2026-07-03 15:35:19,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\[ @AnimeInstant10 ] WISTORIA_ WAND AND SWORD S02 EP05 VOSTFR.mp4,[ @AnimeInstant10 ] WISTORIA_ WAND AND SWORD S02 EP05 VOSTFR.mp4,132.58,2026-05-10 12:51:27,54,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\[ @AnimeInstant10 ] WISTORIA_ WAND AND SWORD S02 EP05 VOSTFR.mp4,[ @AnimeInstant10 ] WISTORIA_ WAND AND SWORD S02 EP05 VOSTFR.mp4,132.58,2026-05-10 12:51:27,54,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E14 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E14 (AV1 720p Opus).mkv,131.01,2026-07-03 15:31:52,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E14 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E14 (AV1 720p Opus).mkv,131.01,2026-07-03 15:31:52,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E08 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E08 (AV1 720p Opus).mkv,130.62,2026-07-03 15:35:42,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E08 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E08 (AV1 720p Opus).mkv,130.62,2026-07-03 15:35:42,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E24 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E24 (AV1 720p Opus).mkv,130.56,2026-07-03 14:50:28,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E24 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E24 (AV1 720p Opus).mkv,130.56,2026-07-03 14:50:28,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\There_as_a_cute_girl_in_the_hero's_party\5.mp4,5.mp4,130.27,2026-06-25 15:22:31,8,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\There_as_a_cute_girl_in_the_hero's_party\5.mp4,5.mp4,130.27,2026-06-25 15:22:31,8,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\There_as_a_cute_girl_in_the_hero's_party\3.mp4,3.mp4,128.65,2026-06-25 13:54:15,8,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\There_as_a_cute_girl_in_the_hero's_party\3.mp4,3.mp4,128.65,2026-06-25 13:54:15,8,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E07 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E07 (AV1 720p Opus).mkv,127.56,2026-07-03 15:35:45,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E07 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E07 (AV1 720p Opus).mkv,127.56,2026-07-03 15:35:45,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\@webtoonsworld_✨My_Bias_Gets_On_The_Last_Train_chap_57_63✨.cbz,@webtoonsworld_✨My_Bias_Gets_On_The_Last_Train_chap_57_63✨.cbz,127.44,2026-07-02 12:46:46,1,📥 DL ANCIEN
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\@webtoonsworld_✨My_Bias_Gets_On_The_Last_Train_chap_57_63✨.cbz,@webtoonsworld_✨My_Bias_Gets_On_The_Last_Train_chap_57_63✨.cbz,127.44,2026-07-02 12:46:46,1,📥 DL ANCIEN
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E21 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E21 (AV1 720p Opus).mkv,126.76,2026-07-03 14:39:08,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E21 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E21 (AV1 720p Opus).mkv,126.76,2026-07-03 14:39:08,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E19 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E19 (AV1 720p Opus).mkv,126.74,2026-07-03 14:37:16,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E19 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E19 (AV1 720p Opus).mkv,126.74,2026-07-03 14:37:16,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Marriage_Toxin_S1\MARRIAGE TOXIN S01 EP09 VF Non convertie [@AnimeGinga] [@ota.MP4,MARRIAGE TOXIN S01 EP09 VF Non convertie [@AnimeGinga] [@ota.MP4,125.92,2026-07-03 12:50:40,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Marriage_Toxin_S1\MARRIAGE TOXIN S01 EP09 VF Non convertie [@AnimeGinga] [@ota.MP4,MARRIAGE TOXIN S01 EP09 VF Non convertie [@AnimeGinga] [@ota.MP4,125.92,2026-07-03 12:50:40,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\[ ✨@Animesvf_237✨] DR STONE S04 P03 EP13 VF CONVERTIE.MP4,[ ✨@Animesvf_237✨] DR STONE S04 P03 EP13 VF CONVERTIE.MP4,125.06,2026-06-25 19:53:51,7,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\[ ✨@Animesvf_237✨] DR STONE S04 P03 EP13 VF CONVERTIE.MP4,[ ✨@Animesvf_237✨] DR STONE S04 P03 EP13 VF CONVERTIE.MP4,125.06,2026-06-25 19:53:51,7,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E02 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E02 (AV1 720p Opus).mkv,123.22,2026-07-03 14:34:43,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E02 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E02 (AV1 720p Opus).mkv,123.22,2026-07-03 14:34:43,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E09 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E09 (AV1 720p Opus).mkv,122.72,2026-07-03 14:57:58,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E09 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E09 (AV1 720p Opus).mkv,122.72,2026-07-03 14:57:58,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\S6 EP24 La reine de Frayeurville @Ydn.mp4,S6 EP24 La reine de Frayeurville @Ydn.mp4,121.48,2026-05-26 05:29:20,38,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\S6 EP24 La reine de Frayeurville @Ydn.mp4,S6 EP24 La reine de Frayeurville @Ydn.mp4,121.48,2026-05-26 05:29:20,38,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E01 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E01 (AV1 720p Opus).mkv,120.73,2026-07-03 15:30:41,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E01 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E01 (AV1 720p Opus).mkv,120.73,2026-07-03 15:30:41,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\⭐@ROI_ISEKAI⭐Farming_Life_in_Another_World_Saison_2_EP05_VOSTFR.mkv,⭐@ROI_ISEKAI⭐Farming_Life_in_Another_World_Saison_2_EP05_VOSTFR.mkv,119.21,2026-05-07 18:44:54,56,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\⭐@ROI_ISEKAI⭐Farming_Life_in_Another_World_Saison_2_EP05_VOSTFR.mkv,⭐@ROI_ISEKAI⭐Farming_Life_in_Another_World_Saison_2_EP05_VOSTFR.mkv,119.21,2026-05-07 18:44:54,56,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\_✨@Animesvf_237✨REZERO_STARTING_LIFE_IN_ANOTHER_WORLD_S04_EP011,_✨@Animesvf_237✨REZERO_STARTING_LIFE_IN_ANOTHER_WORLD_S04_EP011,119.1,2026-06-18 20:42:16,14,📥 DL ANCIEN
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\_✨@Animesvf_237✨REZERO_STARTING_LIFE_IN_ANOTHER_WORLD_S04_EP011,_✨@Animesvf_237✨REZERO_STARTING_LIFE_IN_ANOTHER_WORLD_S04_EP011,119.1,2026-06-18 20:42:16,14,📥 DL ANCIEN
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Shokei Shoujo no Ikiru Michi\video_2022-06-01_17-01-07_7349366896604320768.mp4,video_2022-06-01_17-01-07_7349366896604320768.mp4,118.86,2026-06-25 09:14:44,8,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Shokei Shoujo no Ikiru Michi\video_2022-06-01_17-01-07_7349366896604320768.mp4,video_2022-06-01_17-01-07_7349366896604320768.mp4,118.86,2026-06-25 09:14:44,8,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Shokei Shoujo no Ikiru Michi\video_2022-05-23_04-37-50_.mp4,video_2022-05-23_04-37-50_.mp4,118.85,2026-06-25 04:23:14,8,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Shokei Shoujo no Ikiru Michi\video_2022-06-06_02-21-03_.mp4,video_2022-06-06_02-21-03_.mp4,118.85,2026-06-25 09:26:28,8,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Shokei Shoujo no Ikiru Michi\video_2022-05-23_04-37-50_.mp4,video_2022-05-23_04-37-50_.mp4,118.85,2026-06-25 04:23:14,8,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Shokei Shoujo no Ikiru Michi\video_2022-06-06_02-21-03_.mp4,video_2022-06-06_02-21-03_.mp4,118.85,2026-06-25 09:26:28,8,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Shokei Shoujo no Ikiru Michi\04.mp4,04.mp4,118.84,2026-06-25 04:19:13,8,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Shokei Shoujo no Ikiru Michi\04.mp4,04.mp4,118.84,2026-06-25 04:19:13,8,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Shokei Shoujo no Ikiru Michi\video_2022-06-20_14-06-55_7349370785110321152.mp4,video_2022-06-20_14-06-55_7349370785110321152.mp4,118.7,2026-06-25 09:13:36,8,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Shokei Shoujo no Ikiru Michi\video_2022-06-20_14-06-55_7349370785110321152.mp4,video_2022-06-20_14-06-55_7349370785110321152.mp4,118.7,2026-06-25 09:13:36,8,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E12 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E12 (AV1 720p Opus).mkv,118.64,2026-07-03 15:04:18,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E12 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E12 (AV1 720p Opus).mkv,118.64,2026-07-03 15:04:18,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E16 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E16 (AV1 720p Opus).mkv,115.67,2026-07-03 15:34:25,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E16 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E16 (AV1 720p Opus).mkv,115.67,2026-07-03 15:34:25,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Mission 20Yozakura 20Family 20S02E05 20SUBFRENCH 20720p .mkv,Mission 20Yozakura 20Family 20S02E05 20SUBFRENCH 20720p .mkv,114.8,2026-05-21 17:39:42,42,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Mission 20Yozakura 20Family 20S02E05 20SUBFRENCH 20720p .mkv,Mission 20Yozakura 20Family 20S02E05 20SUBFRENCH 20720p .mkv,114.8,2026-05-21 17:39:42,42,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E22 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E22 (AV1 720p Opus).mkv,113.16,2026-07-03 14:32:12,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E22 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E22 (AV1 720p Opus).mkv,113.16,2026-07-03 14:32:12,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Class.mkv,Class.mkv,111.81,2026-05-08 18:59:42,55,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Class.mkv,Class.mkv,111.81,2026-05-08 18:59:42,55,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Blue_box_S1\[@CrunchyrollFlashVF]Blue Box S01 EP12 VF.mp4,[@CrunchyrollFlashVF]Blue Box S01 EP12 VF.mp4,107.94,2026-07-03 13:28:32,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Blue_box_S1\[@CrunchyrollFlashVF]Blue Box S01 EP12 VF.mp4,[@CrunchyrollFlashVF]Blue Box S01 EP12 VF.mp4,107.94,2026-07-03 13:28:32,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\_@CrunchyrollFlash_Hyou_ka___You_can't_escape_EP04_VOSTFR.mp4,_@CrunchyrollFlash_Hyou_ka___You_can't_escape_EP04_VOSTFR.mp4,106.85,2026-05-30 18:42:57,33,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\_@CrunchyrollFlash_Hyou_ka___You_can't_escape_EP04_VOSTFR.mp4,_@CrunchyrollFlash_Hyou_ka___You_can't_escape_EP04_VOSTFR.mp4,106.85,2026-05-30 18:42:57,33,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E05 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E05 (AV1 720p Opus).mkv,106.48,2026-07-03 15:28:32,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E05 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E05 (AV1 720p Opus).mkv,106.48,2026-07-03 15:28:32,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E06 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E06 (AV1 720p Opus).mkv,106.02,2026-07-03 14:31:51,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E06 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E06 (AV1 720p Opus).mkv,106.02,2026-07-03 14:31:51,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Wistoria 20Wand 20and 20Sword 20S02E11 20VOSTFR 20720p 2.mkv,Wistoria 20Wand 20and 20Sword 20S02E11 20VOSTFR 20720p 2.mkv,105.56,2026-06-22 12:56:30,11,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Wistoria 20Wand 20and 20Sword 20S02E11 20VOSTFR 20720p 2.mkv,Wistoria 20Wand 20and 20Sword 20S02E11 20VOSTFR 20720p 2.mkv,105.56,2026-06-22 12:56:30,11,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E13 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E13 (AV1 720p Opus).mkv,103.93,2026-07-03 15:08:11,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E13 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E13 (AV1 720p Opus).mkv,103.93,2026-07-03 15:08:11,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Blue_box_S1\[@CrunchyrollFlashVF]Blue Box S01 EP05 VF.mp4,[@CrunchyrollFlashVF]Blue Box S01 EP05 VF.mp4,103.33,2026-07-03 13:12:12,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Blue_box_S1\[@CrunchyrollFlashVF]Blue Box S01 EP05 VF.mp4,[@CrunchyrollFlashVF]Blue Box S01 EP05 VF.mp4,103.33,2026-07-03 13:12:12,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E23 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E23 (AV1 720p Opus).mkv,103.13,2026-07-03 14:58:01,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E23 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E23 (AV1 720p Opus).mkv,103.13,2026-07-03 14:58:01,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E04 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E04 (AV1 720p Opus).mkv,102.97,2026-07-03 15:11:44,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E04 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E04 (AV1 720p Opus).mkv,102.97,2026-07-03 15:11:44,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Blue_box_S1\[@CrunchyrollFlashVF]Blue Box S01 EP01 VF.mp4,[@CrunchyrollFlashVF]Blue Box S01 EP01 VF.mp4,102.96,2026-07-03 12:59:27,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Blue_box_S1\[@CrunchyrollFlashVF]Blue Box S01 EP01 VF.mp4,[@CrunchyrollFlashVF]Blue Box S01 EP01 VF.mp4,102.96,2026-07-03 12:59:27,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E15 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E15 (AV1 720p Opus).mkv,101.89,2026-07-03 15:10:18,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E15 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E15 (AV1 720p Opus).mkv,101.89,2026-07-03 15:10:18,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Marriage_Toxin_S1\MARRIAGE_TOXIN_S01_EP04_VF_@AnimeGinga_@otaku_sekailiste_@AnimeGinga.MP4,MARRIAGE_TOXIN_S01_EP04_VF_@AnimeGinga_@otaku_sekailiste_@AnimeGinga.MP4,101.5,2026-07-03 12:37:30,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Marriage_Toxin_S1\MARRIAGE_TOXIN_S01_EP04_VF_@AnimeGinga_@otaku_sekailiste_@AnimeGinga.MP4,MARRIAGE_TOXIN_S01_EP04_VF_@AnimeGinga_@otaku_sekailiste_@AnimeGinga.MP4,101.5,2026-07-03 12:37:30,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E18 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E18 (AV1 720p Opus).mkv,100.31,2026-07-03 14:29:02,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E18 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E18 (AV1 720p Opus).mkv,100.31,2026-07-03 14:29:02,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Jfjdjdi.mkv,Jfjdjdi.mkv,100.22,2026-05-11 06:07:34,53,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Jfjdjdi.mkv,Jfjdjdi.mkv,100.22,2026-05-11 06:07:34,53,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Clevatless\Clevatess_S01_EP10_VF@AnimeGinga_@otaku_sekailiste@AnimeGinga_FR.mp4,Clevatess_S01_EP10_VF@AnimeGinga_@otaku_sekailiste@AnimeGinga_FR.mp4,98.11,2026-06-28 16:34:37,5,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Clevatless\Clevatess_S01_EP10_VF@AnimeGinga_@otaku_sekailiste@AnimeGinga_FR.mp4,Clevatess_S01_EP10_VF@AnimeGinga_@otaku_sekailiste@AnimeGinga_FR.mp4,98.11,2026-06-28 16:34:37,5,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\iona_memoire\chroma.sqlite3,chroma.sqlite3,98.04,2026-04-26 15:38:04,68,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Shokei Shoujo no Ikiru Michi\video_2022-04-18_03-46-57_.mp4,video_2022-04-18_03-46-57_.mp4,97.91,2026-06-25 04:12:19,8,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Shokei Shoujo no Ikiru Michi\video_2022-04-18_03-46-57_.mp4,video_2022-04-18_03-46-57_.mp4,97.91,2026-06-25 04:12:19,8,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Blue_box_S1\[@CrunchyrollFlashVF]Blue Box S01 EP01 VF (2).mp4,[@CrunchyrollFlashVF]Blue Box S01 EP01 VF (2).mp4,97.89,2026-07-03 13:03:47,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Blue_box_S1\[@CrunchyrollFlashVF]Blue Box S01 EP01 VF (2).mp4,[@CrunchyrollFlashVF]Blue Box S01 EP01 VF (2).mp4,97.89,2026-07-03 13:03:47,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Marriage_Toxin_S1\MARRIAGETOXIN 20S01E12 20VOSTFR 20720p 20WEB 20x264 20AA.mp4,MARRIAGETOXIN 20S01E12 20VOSTFR 20720p 20WEB 20x264 20AA.mp4,97.74,2026-07-03 14:26:51,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Marriage_Toxin_S1\MARRIAGETOXIN 20S01E12 20VOSTFR 20720p 20WEB 20x264 20AA.mp4,MARRIAGETOXIN 20S01E12 20VOSTFR 20720p 20WEB 20x264 20AA.mp4,97.74,2026-07-03 14:26:51,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E17 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E17 (AV1 720p Opus).mkv,95.34,2026-07-03 14:57:07,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Log_Horizon_S2\[Trix] Log Horizon - S02E17 (AV1 720p Opus).mkv,[Trix] Log Horizon - S02E17 (AV1 720p Opus).mkv,95.34,2026-07-03 14:57:07,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Blue_box_S1\[@CrunchyrollFlashVF]Blue Box S01 EP13 VF.mp4,[@CrunchyrollFlashVF]Blue Box S01 EP13 VF.mp4,95.01,2026-07-03 13:30:39,0,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Telegram Desktop\Blue_box_S1\[@CrunchyrollFlashVF]Blue Box S01 EP13 VF.mp4,[@CrunchyrollFlashVF]Blue Box S01 EP13 VF.mp4,95.01,2026-07-03 13:30:39,0,🎬 VIDEO/AUDIO
